id,category,difficulty,question,expected_route,expected_sources,predicted_sources,router_correct,router_accuracy,route_type,returned_ids,returned_citations,recall_at_5,mrr,ndcg_at_5,citation_accuracy,metric_source,judge_relevance_grades,judge_reason,judge_error,latency_ms,answer,error
MUL-E-05,Multi-source,Easy,ما حكم صلاة الجماعة، وما الحديث الذي يذكر فضلها؟,Hadith + Fiqh,hadith + fiqh,quran + hadith + fiqh,False,0.0,multi_source,82c6268b-7172-4e56-8afc-0b55de66f62e | bbca9aa3-8089-4858-970f-7b43bc94f312 | a59b5460-ab66-46f3-94bd-2f1d2802388f | c14506df-596d-43e6-8195-024fb5a7fb16 | 34305,[م.ف.ك — ج28، ص164] | [Quran سورة البقرة 40-48] | [تخريج المسند لشعيب 9150] | [تخريج سير أعلام النبلاء 4/355] | [الترغيب والترهيب 1/200],1.0,1.0,1.0,1.0,llm_judge,,,,78847.99,"تعد صلاة الجماعة من شعائر الإسلام العظيمة، وقد اختلف الفقهاء في حكمها التكليفي، حيث ذهب الحنفية في الأصح، وأكثر المالكية، وقول للشافعية إلى أنها سنة مؤكدة للرجال [م.ف.ك — ج28، ص164]. وقد استدل بعض العلماء على وجوبها بقوله تعالى: {وَارْكَعُوا مَعَ الرَّاكِعِينَ} [Quran سورة البقرة 40-48].

أما عن فضلها، فقد وردت أحاديث كثيرة تبين أجرها العظيم، منها:

1. الحديث: «صلاةُ الجماعةِ تَفضُلُ صلاةَ الفذِّ بخمسٍ وعشرينَ درجةً» [تخريج المسند لشعيب 9150].
   - شرح مختصر: يوضح الحديث أن صلاة الجماعة تزيد في الأجر والثواب على صلاة المنفرد بمقدار خمس وعشرين درجة، وقد ورد في روايات أخرى سبع وعشرون درجة، وهذا التفاوت يعود لاختلاف أحوال المصلين وكمال صلاتهم وخشوعهم.
   - الدلالة: يبين الحديث الفضل العظيم لصلاة الجماعة والحث على أدائها.

2. الحديث: «فضلُ صلاةِ الجماعةِ على صلاةِ الرجلِ وحدَه: خمسةٌ وعشرون درجةً» [تخريج سير أعلام النبلاء 4/355].
   - شرح مختصر: يؤكد الحديث أن المحافظة على الصلاة في المسجد والجماعة من صفات المؤمنين، وأن الله يرفع درجات المصلين ويغفر خطاياهم بخطواتهم إلى المسجد، كما أن انتظار الصلاة يُحتسب للمسلم كأنه في صلاة.
   - الدلالة: يوضح الحديث الأجر المضاعف لصلاة الجماعة وفضل انتظار الصلاة في المسجد.

3. الحديث: «فضلُ صلاةِ الرجلِ في الجماعةِ على صلاتِه وحدَه بضعٌ وعشرون درجةً» [الترغيب والترهيب 1/200].
   - شرح مختصر: يبين الحديث أن صلاة الجماعة تزيد على صلاة المنفرد في بيته أو سوقه، ويشير إلى أن أسباب هذه الزيادة تشمل إسباغ الوضوء، والذهاب للمسجد بنية الصلاة، ودعاء الملائكة للمصلي ما دام في مصلاه.
   - الدلالة: يبرز الحديث عظم فضل الجماعة وأثر الطهارة والانتظار في المسجد على زيادة الأجر.",
MUL-E-06,Multi-source,Easy,ما الأدلة من القرآن والحديث على تحريم الغيبة؟,Quran + Hadith,quran + hadith,quran + hadith,True,1.0,multi_source,ab50a51d-d0b1-4708-833c-e8d54919d484 | 9ed46d65-6e25-48ca-9cac-930a6e5fa5ec | 6014 | 31676 | 81355,[Quran سورة الحجرات 11-13] | [صحيح الجامع 3199],1.0,1.0,0.9,0.66,llm_judge,,,,58486.14,"لقد نهى الله تعالى في القرآن الكريم عن الغيبة تحذيراً شديداً، حيث شبهها بأبشع الصور تنفيراً منها، فقال سبحانه: {يَاأَيُّهَا الَّذِينَ آمَنُوا اجْتَنِبُوا كَثِيرًا مِنَ الظَّنِّ إِنَّ بَعْضَ الظَّنِّ إِثْمٌ وَلَا تَجَسَّسُوا وَلَا يَغْتَبْ بَعْضُكُمْ بَعْضًا ۚ أَيُحِبُّ أَحَدُكُمْ أَنْ يَأْكُلَ لَحْمَ أَخِيهِ مَيْتاً فَكَرِهْتُمُوهُ وَاتَّقُوا اللَّهَ إِنَّ اللَّهَ تَوَّابٌ رَّحِيمٌ} [Quran سورة الحجرات 11-13].

أما في السنة النبوية، فقد بين النبي صلى الله عليه وسلم حقيقة الغيبة في الحديث الذي رواه أبو هريرة رضي الله عنه، حين سُئل عن الغيبة فقال: ""ذكرك أخاك بما يكره""، وعندما سُئل: أفرأيت إن كان في أخي ما أقول؟ قال: ""إن كان فيه ما تقول فقد اغتبته"" [Quran سورة الحجرات 11-13]. كما حذر الإسلام من البذاءة والفحش في القول، حيث ورد في الحديث: ""الحياء من الإيمان، والإيمان في الجنة، والبذاء من الجفاء، والجفاء في النار"" [صحيح الجامع 3199].",
MUL-E-07,Multi-source,Easy,ما حكم الصدقة، وما الحديث الذي يذكر فضلها؟,Hadith + Fiqh,hadith + fiqh,quran + hadith + fiqh,False,0.0,multi_source,24913159-9842-4bc0-ab75-80c0b0de5850 | 6ae72113-7c8c-431c-b37d-3b8b51ea33b3 | 0394a457-0f79-449d-89a6-31791a954bbe | f89228ab-2ccb-4933-b8c2-a2de36c6385f | 64608,[Quran سورة النجم 31-41] | [تخريج شرح السنة 1686] | [Quran سورة الأحزاب 35-35] | [Quran سورة البقرة 267-269] | [م.ف.ك — ج27، ص323],1.0,1.0,0.95,0.8,llm_judge,,,,93533.57,"الصدقة في الإسلام لها أحكام متنوعة بحسب نوعها، فمنها ما هو واجب كزكاة المال المفروضة، ومنها ما هو مستحب كصدقة التطوع. وقد حث الشرع الحنيف على الصدقة لما فيها من إعانة للضعيف، وإغاثة للملهوف، وشكر لنعم الله، ودليل على صدق إيمان المتصدق [م.ف.ك — ج27، ص323]. وقد بين الفقهاء أن الصدقة تشمل كل نوع من المعروف، لقول النبي ﷺ: «كل معروف صدقة» [م.ف.ك — ج27، ص323].

ومن الأحاديث التي تذكر فضل الصدقة:

1. حديث السبعة الذين يظلهم الله في ظله: عن أبي هريرة رضي الله عنه أن النبي ﷺ ذكر منهم: «ورجل تصدق بصدقة فأخفاها حتى لا تعلم شماله ما تنفق يمينه» [م.ف.ك — ج27، ص323].
   - الشرح: يوضح الحديث فضل إخفاء الصدقة ليكون ذلك أبعد عن الرياء وأقرب إلى الإخلاص.
   - الدلالة: يبين عظيم أجر الصدقة الخفية ومكانة صاحبها عند الله يوم القيامة.

2. حديث الصدقة الجارية: عن أبي هريرة رضي الله عنه قال: قال رسول الله ﷺ: «إذا مات الإنسان انقطع عمله إلا من ثلاث: من ولد صالح يدعو له، أو صدقة جارية من بعده، أو علم ينتفع به» [Quran سورة النجم 31-41].
   - الشرح: الصدقة الجارية (كالوقف) هي من آثار عمل الإنسان التي يستمر ثوابها بعد وفاته.
   - الدلالة: تدل على فضل الصدقة التي يبقى نفعها وأجرها ممتداً بعد انقطاع عمل الميت.

3. حديث النفقة على الأهل: عن أبي هريرة رضي الله عنه أن النبي ﷺ قال لرجل سأله عن التصدق بدينار: «تصدق به على نفسك... ثم على ولدك... ثم على زوجتك... ثم على خادمك... أنت أبصر» [تخريج شرح السنة 1686].
   - الشرح: يرشد الحديث إلى ترتيب الأولويات في النفقة، حيث يبدأ الإنسان بنفسه ومن يعولهم، ثم يتصدق بما فاض عن حاجتهم.
   - الدلالة: يوضح أن الصدقة تكون عن ظهر غنى، وأن النفقة الواجبة على الأهل لها أجر الصدقة.

الأدلة من القرآن:
أمر الله تعالى بالإنفاق من طيبات ما كسب المؤمنون، ونهى عن التصدق بالخبيث أو الرديء، قال تعالى: {يَاأَيُّهَا الَّذِينَ آمَنُوا أَنْفِقُوا مِنْ طَيِّبَاتِ مَا كَسَبْتُمْ وَمِمَّا أَخْرَجْنَا لَكُمْ مِنَ الْأَرْضِ وَلَا تَيَمَّمُوا الْخَبِيثَ مِنْهُ تُنْفِقُونَ وَلَسْتُمْ بِآخِذِيهِ إِلَّا أَنْ تُغْمِضُوا فِيهِ ۚ وَاعْلَمُوا أَنَّ اللَّهَ غَنِيٌّ حَمِيدٌ} [Quran سورة البقرة 267-269]. كما أثنى الله على المتصدقين والمتصدقات ووعدهم بالمغفرة والأجر العظيم [Quran سورة الأحزاب 35-35].",
MUL-M-01,Multi-source,Medium,ما حكم قصر الصلاة في السفر، وما الأدلة الشرعية المرتبطة به؟,Quran + Hadith + Fiqh,quran + hadith + fiqh,fiqh,False,0.0,single_source,8f30b8f3-b129-4f1e-ab87-a7f9e0b21bc1 | d2718b5c-36bd-4ede-a55e-d39ec1a90d66 | 007203f1-572c-44aa-be20-f3278bebfff5 | 5f1cce5d-4c3c-4d8c-acf9-221b3c4187cb | 43ece849-41c5-408d-b1c6-265f36b98f0a,[م.ف.ك — ج28، ص272] | [م.ف.ك — ج28، ص269] | [م.ف.ك — ج28، ص275],1.0,1.0,1.0,1.0,llm_judge,,,,15551.35,"قصر الصلاة في السفر، وهو أداء الصلاة الرباعية ركعتين، رخصة شرعية ثابتة بالكتاب والسنة والإجماع، وتجوز في حالتي الأمن والخوف على حد سواء [م.ف.ك — ج28، ص272].

### الأدلة الشرعية
تستند مشروعية القصر إلى أدلة من الكتاب والسنة:
- من القرآن: قوله تعالى: {وَإِذَا ضَرَبْتُمْ فِي الْأَرْضِ فَلَيْسَ عَلَيْكُمْ جُنَاحٌ أَن تَقْصُرُوا مِنَ الصَّلَاةِ إِنْ خِفْتُمْ أَن يَفْتِنَكُمُ الَّذِينَ كَفَرُوا} [م.ف.ك — ج28، ص272].
- من السنة: ما ورد عن يعلى بن أمية أنه سأل عمر بن الخطاب عن القصر في حال الأمن، فأجابه بأن النبي ﷺ قال: «صدقة تصدق الله بها عليكم فاقبلوا صدقته» [م.ف.ك — ج28، ص272]. كما ثبت عن ابن عمر -رضي الله عنهما- أن النبي ﷺ وأبا بكر وعمر وعثمان كانوا لا يزيدون في السفر على ركعتين [م.ف.ك — ج28، ص272].

### شروط وضوابط القصر
تتعدد آراء الفقهاء في تفاصيل القصر، ومن أبرزها:
1. مسافة السفر: ذهب جمهور العلماء (المالكية، الشافعية، الحنابلة) إلى أن أقل مسافة للقصر هي أربعة برد (ما يعادل مسيرة يومين معتدلين)، بينما ذهب الحنفية إلى أنها مسيرة ثلاثة أيام ولياليها [م.ف.ك — ج28، ص269].
2. نية الإقامة: إذا نوى المسافر الإقامة في بلد معين، فإنه ينقطع حكم السفر عنده. وقد اختلف الفقهاء في تحديد مدة الإقامة التي يترتب عليها إتمام الصلاة، فمنهم من حددها بخمسة عشر يوماً، ومنهم من حددها بأربعة أيام [م.ف.ك — ج28، ص281، 282].
3. سفر المعصية: يرى جمهور الفقهاء (المالكية، الشافعية، الحنابلة) عدم جواز القصر في سفر المعصية، بينما أجاز الحنفية القصر فيه لعموم النصوص التي لم تفرق بين أنواع السفر [م.ف.ك — ج28، ص275].",
MUL-M-02,Multi-source,Medium,ما حكم المسح على الخفين، وما الأحاديث التي يستدل بها عليه؟,Hadith + Fiqh,hadith + fiqh,quran + hadith + fiqh,False,0.0,multi_source,4d0e36ba-98d4-4d3a-b6f4-ae784224c4fb | eb0f916f-7039-46c5-84c4-5955b3fb9c68 | 78566 | 137254 | c62b03f9-f230-4499-9102-f4fa513e212c,[م.ف.ك — ج38، ص262] | [كشف اللثام 1/283] | [نخب الافكار 2/186] | [صحيح ابن حبان 1329] | [تخريج صحيح ابن حبان 1327] | [م.ف.ك — ج38، ص268] | [م.ف.ك — ج38، ص267],1.0,1.0,1.0,1.0,llm_judge,,,,99738.1,"المسح على الخفين رخصة شرعية ثابتة عن النبي ﷺ، وهي من مظاهر التيسير في الدين الإسلامي. الأصل في المسح الجواز، وهو أفضل من غسل الرجلين عند جمهور الفقهاء لأنه أخذ بالرخصة، وقد تواتر عن النبي ﷺ فعله والأمر به. 

أدلة المسح على الخفين:
استند الفقهاء إلى أحاديث صحيحة، منها:
1. حديث علي بن أبي طالب رضي الله عنه: «رخص لنا رسول الله صلى الله عليه وسلم في المسح على الخفين في الحضر يوما وليلة وللمسافر ثلاثة أيام ولياليهن» [كشف اللثام 1/283]، [تخريج صحيح ابن حبان 1327].
2. حديث المغيرة بن شعبة رضي الله عنه في قصة وضوء النبي ﷺ ومسحه على خفيه [كشف اللثام 1/283].
3. حديث أبي أيوب الأنصاري رضي الله عنه الذي رأى فيه النبي ﷺ يمسح على خفيه ويأمر به [نخب الافكار 2/186].

أحكام وشروط المسح:
- التوقيت: يمسح المقيم يوماً وليلة، والمسافر ثلاثة أيام بلياليها [م.ف.ك — ج38، ص262].
- شرط الطهارة: يشترط أن يلبس الخفين بعد كمال الطهارة (الوضوء) [صحيح ابن حبان 1329].
- نواقض المسح: ينتقض المسح بنواقض الوضوء، أو بنزع الخفين، أو بخروج وقت المسح، أو بوجود موجب للغسل كالجنابة [م.ف.ك — ج38، ص268].
- كيفية المسح: يرى جمهور الفقهاء أن المسح يكون على ظاهر الخف، وتتعدد آراء المذاهب في كيفية المسح ومقداره، حيث يرى الحنفية المسح بقدر ثلاث أصابع، بينما يرى المالكية مسح جميع ظاهر الخف [م.ف.ك — ج38، ص267].",
MUL-M-03,Multi-source,Medium,ما حكم صيام المريض والمسافر، وما الدليل القرآني على الرخصة؟,Quran + Fiqh,quran + fiqh,quran + hadith + fiqh,False,0.0,multi_source,ab2ee6e7-b228-49ba-9365-949eb1162a4f | ca230172-332f-4410-aff3-2b800ddb7da4 | 129903 | 78152 | d3a4b14b-f29f-4acb-b4fa-a97ad59f381f,[م.ف.ك — ج29، ص46] | [مسند ابن عباس 1/114],1.0,1.0,1.0,1.0,llm_judge,,,,77209.97,"أباح الله تعالى للمريض والمسافر الإفطار في شهر رمضان رخصةً وتخفيفاً، وعليهما قضاء ما أفطراه من أيام أخر. والدليل القرآني على هذه الرخصة هو قول الله تعالى: {فَمَنْ كَانَ مِنْكُمْ مَرِيضًا أَوْ عَلَى سَفَرٍ فَعِدَّةٌ مِنْ أَيَّامٍ أُخَرَ} [سورة البقرة 184]، وقد أكد الله تعالى حكمة هذا التشريع بقوله: {يُرِيدُ اللَّهُ بِكُمُ الْيُسْرَ وَلَا يُرِيدُ بِكُمُ الْعُسْرَ} [سورة البقرة 185].

أما من الناحية الفقهية والحديثية، فقد اتفق العلماء على وجوب القضاء على من أفطر لعذر المرض أو السفر. وقد وردت أحاديث نبوية تبين أن الإفطار رخصة من الله، فمن أخذ بها فحسن، ومن صام مع وجود القدرة فلا حرج عليه، ومنها قول النبي ﷺ: «إنما هي رخصة من الله للعباد، فمن قبلها فحسن جميل، ومن تركها فلا جناح عليه» [مسند ابن عباس 1/114]. كما يرى جمهور الفقهاء أن السفر المبيح للفطر هو السفر الطويل الذي تقصر فيه الصلاة، بشرط ألا يكون في معصية عند الجمهور، بينما أجاز الحنفية الفطر للمسافر مطلقاً [م.ف.ك — ج29، ص46].",
MUL-M-04,Multi-source,Medium,ما الأدلة من القرآن والحديث على وجوب الصلاة؟,Quran + Hadith,quran + hadith,quran + hadith,True,1.0,multi_source,69714 | 69711 | 05f39ab2-ead2-4228-9c01-0e8b934f7ab0 | cfddfed8-5df1-4925-84b2-dc9b3c77cf35 | b9c2e679-f914-410d-a692-182a899ad8c6,[شرح البخاري لابن عثيمين 2/194] | [التوحيد لابن خزيمة 826/2] | [إرشاد الفقيه 299/1],1.0,1.0,1.0,1.0,llm_judge,,,,63314.11,"تعد الصلاة الركن الثاني من أركان الإسلام، وهي عمود الدين الذي لا يقوم إلا به، وقد دلت نصوص القرآن الكريم والسنة النبوية على وجوبها وفرضيتها على كل مسلم ومسلمة.

الأدلة من القرآن الكريم:
أمر الله تعالى بإقامة الصلاة في مواضع كثيرة من كتابه، واعتبرها من صفات المتقين وسمات المؤمنين الذين يرجون الفلاح، ومن ذلك:
- قوله تعالى: {يَاأَيُّهَا الَّذِينَ آمَنُوا ارْكَعُوا وَاسْجُدُوا وَاعْبُدُوا رَبَّكُمْ وَافْعَلُوا الْخَيْرَ لَعَلَّكُمْ تُفْلِحُونَ} [سورة الحج 77-78].
- قوله تعالى في وصف المتقين: {الَّذِينَ يُؤْمِنُونَ بِالْغَيْبِ وَيُقِيمُونَ الصَّلَاةَ وَمِمَّا رَزَقْنَاهُمْ يُنْفِقُونَ} [سورة البقرة 3-5].
- قوله تعالى في سياق الأمر بالاستقامة: {وَأَنْ أَقِيمُواْ الصَّلوةَ وَاتَّقُوهُ} [سورة الأنعام 71-73].
- كما أثنى الله على المصلين الذين يحافظون على صلاتهم، وجعل ذلك من أسباب النجاة، كما في قوله تعالى: {إِلاَّ الْمُصَلِّينَ * الَّذِينَ هُمْ عَلَى صَلاَتِهِمْ دَآئِمُونَ} [سورة المعارج 19-21].

الأدلة من السنة النبوية:
ثبتت فرضية الصلاة في أحاديث كثيرة، منها ما يلي:

1. حديث معاذ بن جبل (رضي الله عنه):
- النص أو معناه: ""رأس الأمر الإسلام وعموده الصلاة وذروة سنامه الجهاد"".
- شرح مختصر: يبين الحديث أن الصلاة هي الركن الذي يقوم عليه بناء الإسلام، وبالمحافظة عليها يقوى دين المسلم.
- الدلالة: وصف الصلاة بـ ""عمود الإسلام"" دليل صريح على وجوبها وأنها الركن الذي لا يستقيم الدين بدونه.
- [شرح البخاري لابن عثيمين 2/194]

2. حديث عمر بن الخطاب (رضي الله عنه) في سؤال جبريل:
- النص أو معناه: ""أخبرني عن الإسلام فقال: أن تشهد أن لا إله إلا الله، وتقيم الصلاة، وتؤتي الزكاة، وتصوم رمضان، وتحج، وتعتمر"".
- شرح مختصر: يوضح الحديث أركان الإسلام الخمسة التي بني عليها الدين.
- الدلالة: عدُّ الصلاة ضمن أركان الإسلام الخمسة التي لا يصح إسلام المرء إلا بها دليل قطعي على فرضيتها.
- [إرشاد الفقيه 299/1]

3. حديث عثمان بن عفان (رضي الله عنه):
- النص أو معناه: ""من علم أن الصلاة حق مكتوب عليه أو حق واجب دخل الجنة"".
- شرح مختصر: يؤكد الحديث أن الصلاة حق مفروض على المسلم، وأن الإيمان بوجوبها سبب لدخول الجنة.
- الدلالة: وصف الصلاة بأنها ""حق مكتوب"" و""حق واجب"" تأكيد شرعي على إلزاميتها.
- [التوحيد لابن خزيمة 826/2]",
MUL-M-05,Multi-source,Medium,ما حكم أكل مال اليتيم، وما الدليل القرآني والفقهي على تحريمه؟,Quran + Fiqh,quran + fiqh,quran + hadith + fiqh,False,0.0,multi_source,103584 | 103569 | 7b3f8a60-d936-4e1f-b534-e9f37db4c38e | 69ca8560-64b0-49d4-88bc-95a8ab2db232 | 7db5fb13-065f-42d0-9a90-98cc797da2b6,[صحيح البخاري 4575] | [Quran سورة الأنعام 151-153] | [Quran سورة النساء 2-6] | [م.ف.ك — ج46، ص165] | [فتح الباري لابن حجر 8/90],1.0,1.0,1.0,0.8,llm_judge,,,,98573.92,"أكل مال اليتيم ظلماً من كبائر الذنوب التي توعد الله فاعلها بالنار، وقد جاءت الأدلة الشرعية من القرآن والسنة لتؤكد على وجوب حفظ أموال اليتامى ورعايتها، مع وضع ضوابط دقيقة لتصرف الولي فيها.

الأدلة من القرآن:
نهى الله تعالى عن أكل أموال اليتامى بغير حق، واعتبر ذلك إثماً عظيماً، حيث قال تعالى: {وَآتُوا الْيَتَامَى أَمْوَالَهُمْ وَلَا تَتَبَدَّلُوا الْخَبِيثَ بِالطَّيِّبِ وَلَا تَأْكُلُوا أَمْوَالَهُمْ إِلَى أَمْوَالِكُمْ ۚ إِنَّهُ كَانَ حُوبًا كَبِيرًا} [Quran سورة النساء 2-6]. كما حذر الله من عاقبة هذا الفعل في قوله: {إِنَّ الَّذِينَ يَأْكُلُونَ أَمْوَالَ الْيَتَامَى ظُلْمًا إِنَّمَا يَأْكُلُونَ فِي بُطُونِهِمْ نَارًا وَسَيَصْلَوْنَ سَعِيرًا} [Quran سورة النساء 2-6]. وفي سورة الأنعام، جاء الأمر الإلهي بحفظ مال اليتيم وعدم الاقتراب منه إلا بالتي هي أحسن، فقال تعالى: {وَلَا تَقْرَبُوا مَالَ الْيَتِيمِ إِلَّا بِالَّتِي هِيَ أَحْسَنُ حَتَّى يَبْلُغَ أَشُدَّهُ} [Quran سورة الأنعام 151-153].

الأحكام الفقهية:
اتفق الفقهاء على أن الولي يتصرف في مال اليتيم بمقتضى المصلحة وعدم الضرر، مع مراعاة الضوابط التالية:
1. الغني: يجب على الولي الغني أن يستعفف عن مال اليتيم ولا يأخذ منه شيئاً، لقوله تعالى: {وَمَنْ كَانَ غَنِيًّا فَلْيَسْتَعْفِفْ} [Quran سورة النساء 2-6].
2. الفقير: يجوز للولي الفقير الذي يقوم على شؤون اليتيم أن يأكل من ماله بالمعروف بقدر حاجته مقابل عمله في رعايته، لقوله تعالى: {وَمَنْ كَانَ فَقِيرًا فَلْيَأْكُلْ بِالْمَعْرُوفِ} [Quran سورة النساء 2-6].
3. الضمان: اختلف الفقهاء في وجوب رد الولي لما أكله من مال اليتيم عند يساره؛ فذهب الجمهور إلى أنه لا يلزمه الرد لأنه عوض عن عمله، بينما ذهب آخرون إلى وجوب ضمانه في ذمته [م.ف.ك — ج46، ص165].
4. الاستثمار: للولي أن يتجر في مال اليتيم وينميه له إذا كان ذلك في مصلحة اليتيم، أما أن يتسلفه لنفسه فلا يجوز [م.ف.ك — ج46، ص165].

الأدلة من السنة:
عن عائشة رضي الله عنها في قوله تعالى: {وَمَنْ كَانَ غَنِيًّا فَلْيَسْتَعْفِفْ وَمَنْ كَانَ فَقِيرًا فَلْيَأْكُلْ بِالْمَعْرُوفِ}، أنها نزلت في ولي اليتيم إذا كان فقيراً، فإنه يأكل منه مكان قيامه عليه بالمعروف [صحيح البخاري 4575]. كما جاء في الحديث أن رجلاً سأل النبي ﷺ عن الأكل من مال يتيمه، فقال له: ""بالمعروف"" [فتح الباري لابن حجر 8/90].",
MUL-H-01,Multi-source,Hard,ما حكم ترك الصلاة عمدا، وما الأدلة من القرآن والحديث التي تبين خطورة ذلك؟,Quran + Hadith + Fiqh,quran + hadith + fiqh,quran + hadith + fiqh,True,1.0,multi_source,4dcf45a8-a4ff-4aef-a5e1-c40910b9b40c | 03183bcb-796a-4ce6-bdb0-d19d6efed206 | 76213 | 82164 | 08361190-24df-41c2-b2a8-9580c6ec4134,[م.ف.ك — ج28، ص53] | [م.ف.ك — ج23، ص186] | [صحيح الترغيب 575] | [Quran سورة مريم 59-65] | [صحيح الترغيب 573],1.0,1.0,1.0,1.0,llm_judge,,,,74445.13,"ترك الصلاة عمداً من أعظم الذنوب وأخطرها، وقد تضافرت الأدلة من القرآن والسنة على وجوبها والتحذير الشديد من إضاعتها. 

الأدلة من القرآن:
يقول الله تعالى في ذم من أضاع الصلاة: {فَخَلَفَ مِنْ بَعْدِهِمْ خَلْفٌ أَضَاعُوا الصَّلَاةَ وَاتَّبَعُوا الشَّهَوَاتِ فَسَوْفَ يَلْقَوْنَ غَيًّا} [مريم: 59]. وقد فسر أهل العلم إضاعة الصلاة هنا بتركها بالكلية، وهو ما يترتب عليه وعيد شديد، إلا من تاب وآمن وعمل صالحاً [Quran سورة مريم 59-65].

الأدلة من الحديث:
وردت أحاديث نبوية تبين خطورة ترك الصلاة، منها:
1. ""إن بين الرجل وبين الشرك والكفر ترك الصلاة"" [صحيح الترغيب 575].
2. ""لا تترك الصلاة متعمداً، فإنه من ترك الصلاة متعمداً فقد برئت منه ذمة الله ورسوله"" [صحيح الترغيب 573].

شرح مختصر:
الصلاة هي الركن الثاني من أركان الإسلام وأعظم عمل بعد التوحيد. التحذير في هذه الأحاديث يشمل من تركها جحوداً لوجوبها، ومن تركها تهاوناً أو كسلاً، حيث ذهب كثير من أهل العلم إلى أن تركها بالكلية كفر مخرج من الملة [صحيح الترغيب 575].

أقوال الفقهاء:
اتفق الفقهاء على أن من ترك الصلاة جاحداً لوجوبها فهو مرتد [م.ف.ك — ج23، ص186]. أما من تركها كسلاً وتهاوناً، فقد تعددت أقوالهم:
- ذهب الحنابلة وبعض السلف إلى أنه يُدعى إلى الصلاة، فإن أصر قُتل حداً أو كفراً [م.ف.ك — ج28، ص53].
- ذهب الشافعية والمالكية في قول إلى أنه يُستتاب، فإن لم يتب قُتل حداً [م.ف.ك — ج23، ص186].
- ذهب الحنفية إلى أنه لا يُقتل، بل يُحبس ويُعزر حتى يصلي [م.ف.ك — ج23، ص186].",
MUL-H-02,Multi-source,Hard,ما حكم من أفطر في رمضان بغير عذر، وما الأدلة الشرعية المتعلقة بحرمة ذلك؟,Quran + Hadith + Fiqh,quran + hadith + fiqh,fiqh,False,0.0,single_source,7b204dce-03dd-4fb7-bc75-08458da32995 | 024b5bb9-d8cb-43e5-8ae7-eac39f969042 | 375b1506-6646-4a33-b322-6f5d6241d0f0 | 1d14494e-1e03-45e9-8d1a-1c7e08192e28 | a6c5d586-569e-4eff-bf21-40fc0c6080b4,[م.ف.ك — ج36، ص59] | [م.ف.ك — ج6، ص297] | [م.ف.ك — ج33، ص70] | [م.ف.ك — ج29، ص82],1.0,1.0,1.0,1.0,llm_judge,,,,37721.01,"الإفطار في نهار رمضان بغير عذر شرعي هو فعل محرم شرعاً، فالأصل في الصوم هو الإمساك عن المفطرات، ومن أفطر متعمداً فقد انتهك حرمة الشهر الفضيل [م.ف.ك — ج6، ص297]. وقد اختلف الفقهاء في العقوبة المترتبة على من أفطر متعمداً بغير الجماع (كالأكل والشرب) على النحو التالي:

1. وجوب الكفارة: ذهب الحنفية والمالكية إلى وجوب الكفارة على من أفطر متعمداً في نهار رمضان بالأكل أو الشرب، قياساً على الجماع، لكونه إفساداً للصوم وانتهاكاً لحرمة الشهر [م.ف.ك — ج36، ص59] [م.ف.ك — ج33، ص70].
2. عدم وجوب الكفارة: ذهب الشافعية والحنابلة إلى أنه لا تجب الكفارة إلا في الجماع، أما من أفطر بالأكل أو الشرب متعمداً فعليه القضاء فقط، مع التأكيد على حرمة فعله وإثمه، لعدم ورود نص صريح بإيجاب الكفارة في غير الجماع [م.ف.ك — ج36، ص59] [م.ف.ك — ج33، ص70].

بالإضافة إلى القضاء، يرى بعض الفقهاء أن لولي الأمر تعزير من أفطر عمداً جهاراً بما يراه من ضرب أو سجن، وذلك زجراً له عن الاستخفاف بحرمة الدين والشهر الكريم [م.ف.ك — ج29، ص82].",
